"FIPS","Year","Pop"
"42083",1977,52116
"42083",1978,51533
"42083",1979,50826
"42083",1980,50707
"42083",1981,50724
"42085",1969,127597
"42085",1970,127597
"42085",1971,129131
"42085",1972,130443
"42085",1973,128941
"42085",1974,128398
"42085",1975,128919
"42085",1976,129206
"42085",1977,128493
"42085",1978,127194
"42085",1979,127866
"42085",1980,128287
"42085",1981,127572
"42087",1969,45305
"42087",1970,45305
"42087",1971,45456
"42087",1972,45893
"42087",1973,46900
"42087",1974,46105
"42087",1975,46013
"42087",1976,46244
"42087",1977,46635
"42087",1978,46534
"42087",1979,46587
"42087",1980,46956
"42087",1981,46900
"42089",1969,45604
"42089",1970,45604
"42089",1971,46306
"42089",1972,48918
"42089",1973,51713
"42089",1974,54881
"42089",1975,57639
"42089",1976,60373
"42089",1977,62848
"42089",1978,65534
"42089",1979,67914
"42089",1980,69696
"42089",1981,70474
"42091",1969,625005
"42091",1970,625005
"42091",1971,628730
"42091",1972,628803
"42091",1973,635677
"42091",1974,635440
"42091",1975,637124
"42091",1976,638539
"42091",1977,637280
"42091",1978,637387
"42091",1979,639409
"42091",1980,644696
"42091",1981,647463
"42093",1969,16622
"42093",1970,16622
"42093",1971,17052
"42093",1972,17323
"42093",1973,17090
"42093",1974,17049
"42093",1975,17075
"42093",1976,16727
"42093",1977,16604
"42093",1978,16588
"42093",1979,16767
"42093",1980,16725
"42093",1981,16857
"42095",1969,215246
"42095",1970,215246
"42095",1971,218048
"42095",1972,219128
"42095",1973,220391
"42095",1974,222066
"42095",1975,223148
"42095",1976,222916
"42095",1977,223867
"42095",1978,224048
"42095",1979,224549
"42095",1980,225785
"42095",1981,226150
"42097",1969,99452
"42097",1970,99452
"42097",1971,100519
"42097",1972,101615
"42097",1973,101651
"42097",1974,101503
"42097",1975,101466
"42097",1976,101815
"42097",1977,101431
"42097",1978,101887
"42097",1979,101943
"42097",1980,100461
"42097",1981,100274
"42099",1969,28863
"42099",1970,28863
"42099",1971,29868
"42099",1972,30925
"42099",1973,31265
"42099",1974,31916
"42099",1975,32168
"42099",1976,32948
"42099",1977,34068
"42099",1978,34651
"42099",1979,35641
"42099",1980,35828
"42099",1981,36075
"42101",1969,1945744
"42101",1970,1945744
"42101",1971,1928727
"42101",1972,1893069
"42101",1973,1849573
"42101",1974,1824206
"42101",1975,1793251
"42101",1976,1769997
"42101",1977,1746187
"42101",1978,1725340
"42101",1979,1711072
"42101",1980,1684109
"42101",1981,1670767
"42103",1969,11979
"42103",1970,11979
"42103",1971,12602
"42103",1972,13165
"42103",1973,13999
"42103",1974,14785
"42103",1975,15259
"42103",1976,16002
"42103",1977,16417
"42103",1978,16954
"42103",1979,17677
"42103",1980,18381
"42103",1981,18762
"42105",1969,16485
"42105",1970,16485
"42105",1971,16837
"42105",1972,17320
"42105",1973,17326
"42105",1974,17167
"42105",1975,17472
"42105",1976,17438
"42105",1977,17398
"42105",1978,17553
"42105",1979,17617
"42105",1980,17786
"42105",1981,17923
"42107",1969,159856
"42107",1970,159856
"42107",1971,158922
"42107",1972,163549
"42107",1973,162347
"42107",1974,161709
"42107",1975,162041
"42107",1976,161925
"42107",1977,161656
"42107",1978,161378
"42107",1979,161734
"42107",1980,160534
"42107",1981,159312
"42109",1969,29526
"42109",1970,29526
"42109",1971,30574
"42109",1972,31552
"42109",1973,31823
"42109",1974,31858
"42109",1975,32225
"42109",1976,32657
"42109",1977,32889
"42109",1978,33213
"42109",1979,33362
"42109",1980,33708
"42109",1981,34024
"42111",1969,76333
"42111",1970,76333
"42111",1971,77504
"42111",1972,78865
"42111",1973,78605
"42111",1974,78244
"42111",1975,78828
"42111",1976,79357
"42111",1977,80466
"42111",1978,80928
"42111",1979,80971
"42111",1980,81343
"42111",1981,81302
"42113",1969,6008
"42113",1970,6008
"42113",1971,6215
"42113",1972,6217
"42113",1973,6183
"42113",1974,6165
"42113",1975,6240
"42113",1976,6273
"42113",1977,6379
"42113",1978,6301
"42113",1979,6525
"42113",1980,6340
"42113",1981,6279
"42115",1969,34631
"42115",1970,34631
"42115",1971,35789
"42115",1972,36302
"42115",1973,35752
"42115",1974,36181
"42115",1975,37094
"42115",1976,37922
"42115",1977,37817
"42115",1978,37190
"42115",1979,37640
"42115",1980,37863
"42115",1981,37602
"42117",1969,39938
"42117",1970,39938
"42117",1971,40942
"42117",1972,41410
"42117",1973,41651
"42117",1974,41674
"42117",1975,42023
"42117",1976,42341
"42117",1977,41893
"42117",1978,41272
"42117",1979,40794
"42117",1980,41108
"42117",1981,41435
"42119",1969,28824
"42119",1970,28824
"42119",1971,29731
"42119",1972,30082
"42119",1973,30367
"42119",1974,31214
"42119",1975,31911
"42119",1976,31957
"42119",1977,32225
"42119",1978,32725
"42119",1979,33235
"42119",1980,32944
"42119",1981,33111
"42121",1969,62645
"42121",1970,62645
"42121",1971,63840
"42121",1972,64451
"42121",1973,63676
"42121",1974,64526
"42121",1975,65260
"42121",1976,65331
"42121",1977,65673
"42121",1978,65622
"42121",1979,64599
"42121",1980,64524
"42121",1981,64479
"42123",1969,47840
"42123",1970,47840
"42123",1971,48490
"42123",1972,49197
"42123",1973,48010
"42123",1974,48095
"42123",1975,48356
"42123",1976,47976
"42123",1977,47991
"42123",1978,47293
"42123",1979,47111
"42123",1980,47602
"42123",1981,47940
"42125",1969,211808
"42125",1970,211808
"42125",1971,215576
"42125",1972,217179
"42125",1973,217118
"42125",1974,217113
"42125",1975,218842
"42125",1976,219748
"42125",1977,220314
"42125",1978,220377
"42125",1979,219436
"42125",1980,217087
"42125",1981,216055
"42127",1969,29882
"42127",1970,29882
"42127",1971,31096
"42127",1972,31295
"42127",1973,31664
"42127",1974,31803
"42127",1975,32729
"42127",1976,33546
"42127",1977,33950
"42127",1978,34823
"42127",1979,35608
"42127",1980,35310
"42127",1981,35409
"42129",1969,377513
"42129",1970,377513
"42129",1971,379835
"42129",1972,382115
"42129",1973,382679
"42129",1974,381868
"42129",1975,385258
"42129",1976,387368
"42129",1977,388208
"42129",1978,389560
"42129",1979,392634
"42129",1980,392532
"42129",1981,391938
"42131",1969,19363
"42131",1970,19363
"42131",1971,20500
"42131",1972,21357
"42131",1973,22382
"42131",1974,23308
"42131",1975,23869
"42131",1976,25171
"42131",1977,26361
"42131",1978,26545
"42131",1979,26403
"42131",1980,26468
"42131",1981,26482
"42133",1969,273875
"42133",1970,273875
"42133",1971,278995
"42133",1972,282648
"42133",1973,286125
"42133",1974,288743
"42133",1975,292810
"42133",1976,297045
"42133",1977,300643
"42133",1978,305543
"42133",1979,310299
"42133",1980,313773
"42133",1981,315269
"44001",1969,46002
"44001",1970,46002
"44001",1971,46263
"44001",1972,46703
"44001",1973,46849
"44001",1974,46695
"44001",1975,46707
"44001",1976,47176
"44001",1977,47763
"44001",1978,47734
"44001",1979,46846
"44001",1980,46859
"44001",1981,46257
"44003",1969,142865
"44003",1970,142865
"44003",1971,144817
"44003",1972,147338
"44003",1973,149032
"44003",1974,149485
"44003",1975,149979
"44003",1976,151904
"44003",1977,154485
"44003",1978,154253
"44003",1979,154280
"44003",1980,154316
"44003",1981,154088
"44005",1969,94760
"44005",1970,94760
"44005",1971,96939
"44005",1972,97685
"44005",1973,98698
"44005",1974,80416
"44005",1975,79566
"44005",1976,82143
"44005",1977,82916
"44005",1978,82368
"44005",1979,82136
"44005",1980,81690
"44005",1981,82548
"44007",1969,582894
"44007",1970,582894
"44007",1971,588615
"44007",1972,594066
"44007",1973,589748
"44007",1974,590623
"44007",1975,586251
"44007",1976,582891
"44007",1977,581639
"44007",1978,581738
"44007",1979,580549
"44007",1980,572698
"44007",1981,575641
"44009",1969,86034
"44009",1970,86034
"44009",1971,87354
"44009",1972,90592
"44009",1973,93691
"44009",1974,86300
"44009",1975,83849
"44009",1976,86214
"44009",1977,88330
"44009",1978,91154
"44009",1979,92840
"44009",1980,93644
"44009",1981,94481
"45001",1969,21180
"45001",1970,21180
"45001",1971,21495
"45001",1972,21547
"45001",1973,21611
"45001",1974,21857
"45001",1975,22053
"45001",1976,22234
"45001",1977,22631
"45001",1978,22935
"45001",1979,22874
"45001",1980,22655
"45001",1981,22788
"45003",1969,91142
"45003",1970,91142
"45003",1971,91642
"45003",1972,92463
"45003",1973,95187
"45003",1974,96117
"45003",1975,97795
"45003",1976,99447
"45003",1977,100680
"45003",1978,103218
"45003",1979,104059
"45003",1980,105914
"45003",1981,106922
"45005",1969,9812
"45005",1970,9812
"45005",1971,9993
"45005",1972,10193
"45005",1973,10285
"45005",1974,10316
"45005",1975,10387
"45005",1976,10513
"45005",1977,10598
"45005",1978,10554
"45005",1979,10708
"45005",1980,10641
"45005",1981,10468
"45007",1969,106175
"45007",1970,106175
"45007",1971,108968
"45007",1972,110700
"45007",1973,114244
"45007",1974,117366
"45007",1975,119783
"45007",1976,120538
"45007",1977,124333
"45007",1978,127661
"45007",1979,129875
"45007",1980,133901
"45007",1981,136246
"45009",1969,15865
"45009",1970,15865
"45009",1971,15583
"45009",1972,16053
"45009",1973,16628
"45009",1974,16926
"45009",1975,17443
"45009",1976,17696
"45009",1977,17935
"45009",1978,17872
"45009",1979,18082
"45009",1980,18089
"45009",1981,18060
"45011",1969,17199
"45011",1970,17199
"45011",1971,17326
"45011",1972,17793
"45011",1973,18382
"45011",1974,18983
"45011",1975,19726
"45011",1976,19296
"45011",1977,19490
"45011",1978,20071
"45011",1979,20477
"45011",1980,19855
"45011",1981,19864
"45013",1969,51534
"45013",1970,51534
"45013",1971,53148
"45013",1972,57189
"45013",1973,56213
"45013",1974,53707
"45013",1975,62120
"45013",1976,65094
"45013",1977,62771
"45013",1978,64242
"45013",1979,65575
"45013",1980,66063
"45013",1981,68856
"45015",1969,56698
"45015",1970,56698
"45015",1971,58693
"45015",1972,61008
"45015",1973,63404
"45015",1974,65713
"45015",1975,72172
"45015",1976,79109
"45015",1977,81576
"45015",1978,86627
"45015",1979,91016
"45015",1980,95666
"45015",1981,99359
"45017",1969,10772
"45017",1970,10772
"45017",1971,10740
"45017",1972,10432
"45017",1973,10623
"45017",1974,10742
"45017",1975,11415
"45017",1976,11805
"45017",1977,11858
"45017",1978,11864
"45017",1979,12004
"45017",1980,12074
"45017",1981,11574
"45019",1969,248323
"45019",1970,248323
"45019",1971,251395
"45019",1972,256374
"45019",1973,259300
"45019",1974,270557
"45019",1975,271498
"45019",1976,276326
"45019",1977,275798
"45019",1978,277851
"45019",1979,278660
"45019",1980,277975
"45019",1981,283853
"45021",1969,36863
"45021",1970,36863
"45021",1971,37665
"45021",1972,38239
"45021",1973,38434
"45021",1974,38932
"45021",1975,39315
"45021",1976,39214
"45021",1977,40210
"45021",1978,40415
"45021",1979,41226
"45021",1980,41055
"45021",1981,41273
"45023",1969,29870
"45023",1970,29870
"45023",1971,30119
"45023",1972,30169
"45023",1973,30071
"45023",1974,30384
"45023",1975,30267
"45023",1976,30247
"45023",1977,30228
"45023",1978,30375
"45023",1979,30246
"45023",1980,30309
"45023",1981,30992
"45025",1969,33793
"45025",1970,33793
"45025",1971,34344
"45025",1972,34616
"45025",1973,35138
"45025",1974,35523
"45025",1975,36264
"45025",1976,37291
"45025",1977,37274
"45025",1978,37688
"45025",1979,37670
"45025",1980,38187
"45025",1981,38285
"45027",1969,25658
"45027",1970,25658
"45027",1971,25944
"45027",1972,26270
"45027",1973,26042
"45027",1974,25947
"45027",1975,26398
"45027",1976,27325
"45027",1977,27110
"45027",1978,27539
"45027",1979,28039
"45027",1980,27486
"45027",1981,27718
"45029",1969,27703
"45029",1970,27703
"45029",1971,27719
"45029",1972,27988
"45029",1973,28592
"45029",1974,28805
"45029",1975,29497
"45029",1976,30261
"45029",1977,30624
"45029",1978,30895
"45029",1979,31556
"45029",1980,31837
"45029",1981,32149
"45031",1969,53451
"45031",1970,53451
"45031",1971,53536
"45031",1972,53963
"45031",1973,55703
"45031",1974,58130
"45031",1975,58940
"45031",1976,59133
"45031",1977,60565
"45031",1978,61500
"45031",1979,62744
"45031",1980,62648
"45031",1981,62477
"45033",1969,28865
"45033",1970,28865
"45033",1971,29041
"45033",1972,28718
"45033",1973,29356
"45033",1974,29795
"45033",1975,30410
"45033",1976,30362
"45033",1977,30299
"45033",1978,30851
"45033",1979,30858
"45033",1980,31080
"45033",1981,31093
"45035",1969,32798
"45035",1970,32798
"45035",1971,34924
"45035",1972,36720
"45035",1973,39808
"45035",1974,41335
"45035",1975,45272
"45035",1976,47019
"45035",1977,49833
"45035",1978,53001
"45035",1979,55476
"45035",1980,59657
"45035",1981,62075
"45037",1969,15642
"45037",1970,15642
"45037",1971,15499
"45037",1972,15434
"45037",1973,16001
"45037",1974,16266
"45037",1975,16239
"45037",1976,16300
"45037",1977,16478
"45037",1978,16768
"45037",1979,16769
"45037",1980,17529
"45037",1981,17618
"45039",1969,20019
"45039",1970,20019
"45039",1971,20164
"45039",1972,19757
"45039",1973,19956
"45039",1974,19864
"45039",1975,20052
"45039",1976,20266
"45039",1977,20471
"45039",1978,20333
"45039",1979,20652
"45039",1980,20679
"45039",1981,20712
"45041",1969,90128
"45041",1970,90128
"45041",1971,92074
"45041",1972,93036
"45041",1973,96230
"45041",1974,99500
"45041",1975,101955
"45041",1976,103202
"45041",1977,105878
"45041",1978,107613
"45041",1979,109059
"45041",1980,110421
"45041",1981,111595
"45043",1969,33626
"45043",1970,33626
"45043",1971,34173
"45043",1972,35360
"45043",1973,36484
"45043",1974,37341
"45043",1975,38705
"45043",1976,39483
"45043",1977,40715
"45043",1978,41626
"45043",1979,42400
"45043",1980,42541
"45043",1981,42974
"45045",1969,242215
"45045",1970,242215
"45045",1971,247991
"45045",1972,255538
"45045",1973,259777
"45045",1974,267231
"45045",1975,269940
"45045",1976,268396
"45045",1977,275260
"45045",1978,278154
"45045",1979,283568
"45045",1980,289110
"45045",1981,293320
"45047",1969,49905
"45047",1970,49905
"45047",1971,50794
"45047",1972,51161
"45047",1973,52521
"45047",1974,53493
"45047",1975,54154
"45047",1976,55026
"45047",1977,55996
"45047",1978,56389
"45047",1979,56925
"45047",1980,56063
"45047",1981,56875
"45049",1969,15885
"45049",1970,15885
"45049",1971,15964
"45049",1972,15917
"45049",1973,16530
"45049",1974,16982
"45049",1975,17356
"45049",1976,17033
"45049",1977,17602
"45049",1978,17894
"45049",1979,18064
"45049",1980,18203
"45049",1981,18444
"45051",1969,71061
"45051",1970,71061
"45051",1971,75341
"45051",1972,78827
"45051",1973,81940
"45051",1974,85045
"45051",1975,88054
"45051",1976,93034
"45051",1977,93638
"45051",1978,97411
"45051",1979,99375
"45051",1980,102431
"45051",1981,106330
"45053",1969,11799
"45053",1970,11799
"45053",1971,11489
"45053",1972,11557
"45053",1973,12416
"45053",1974,12598
"45053",1975,12962
"45053",1976,12969
"45053",1977,13892
"45053",1978,14288
"45053",1979,14146
"45053",1980,14403
"45053",1981,14070
"45055",1969,34912
"45055",1970,34912
"45055",1971,35648
"45055",1972,36092
"45055",1973,37149
"45055",1974,37237
"45055",1975,38718
"45055",1976,38819
"45055",1977,39215
"45055",1978,38347
"45055",1979,38274
"45055",1980,39165
"45055",1981,39757
"45057",1969,43532
"45057",1970,43532
"45057",1971,44363
"45057",1972,44803
"45057",1973,45553
"45057",1974,46392
"45057",1975,46452
"45057",1976,48041
"45057",1977,47759
"45057",1978,50629
"45057",1979,52322
"45057",1980,53503
"45057",1981,54026
"45059",1969,49606
"45059",1970,49606
"45059",1971,49180
"45059",1972,49412
"45059",1973,50144
"45059",1974,50703
"45059",1975,51024
"45059",1976,50762
"45059",1977,51390
"45059",1978,51659
"45059",1979,51590
"45059",1980,52469
"45059",1981,53473
"45061",1969,18293
"45061",1970,18293
"45061",1971,18223
"45061",1972,17693
"45061",1973,17885
"45061",1974,18021
"45061",1975,18336
"45061",1976,18887
"45061",1977,18774
"45061",1978,18952
"45061",1979,18931
"45061",1980,18857
"45061",1981,18680
"45063",1969,89982
"45063",1970,89982
"45063",1971,93879
"45063",1972,100771
"45063",1973,108847
"45063",1974,113996
"45063",1975,119953
"45063",1976,124765
"45063",1977,129314
"45063",1978,133923
"45063",1979,137580
"45063",1980,141166
"45063",1981,143921
"45065",1969,7928
"45065",1970,7928
"45065",1971,7825
"45065",1972,7900
"45065",1973,8128
"45065",1974,8132
"45065",1975,7949
"45065",1976,8231
"45065",1977,8063
"45065",1978,7972
"45065",1979,7965
"45065",1980,7705
"45065",1981,7399
"45067",1969,30429
"45067",1970,30429
"45067",1971,31113
"45067",1972,30961
"45067",1973,32331
"45067",1974,32706
"45067",1975,33057
"45067",1976,32619
